	time	open	high	low	close	volume	date	3_ema	25_sma	MACD	SIGNAL	HIST	HIST_ESMA
258	1618153200000.0	59573.36	59780.06	59558.0	59645.46	1515.938864	2021-04-11 15:00:00	59597.11289314489	59780.572400000005	-46.45783971200581	-159.03395331800044	112.57611360599464	-183.45950685511343
259	1618156800000.0	59645.45	59785.37	59480.0	59569.4	1802.114348	2021-04-11 16:00:00	59583.25644657244	59753.458	-38.58817898505367	-151.26325797071235	112.67507898565867	-170.20155342755606
260	1618160400000.0	59569.41	59975.95	59405.18	59864.39	2132.313387	2021-04-11 17:00:00	59723.82322328622	59737.433600000004	-40.752946846616396	-144.13356028225195	103.38061343563555	-13.610376713782898
261	1618164000000.0	59864.39	59948.89	59758.63	59865.0	1183.987714	2021-04-11 18:00:00	59794.41161164311	59728.01440000001	-42.3535233599614	-137.5671061178931	95.2135827579317	66.39721164310322
262	1618167600000.0	59865.01	60190.0	59557.13	59705.53	1932.371834	2021-04-11 19:00:00	59749.970805821555	59715.435600000004	-38.54876718902233	-131.17882603285233	92.63005884383	34.535205821550335
263	1618171200000.0	59705.53	59820.0	59479.0	59707.8	1158.885152	2021-04-11 20:00:00	59728.885402910775	59721.0524	-35.161339046368084	-124.98414931324834	89.82281026688025	7.833002910774667
264	1618174800000.0	59707.79	59707.81	59488.57	59610.72	967.262478	2021-04-11 21:00:00	59669.80270145539	59760.87	-29.09571972770209	-118.79779888677298	89.70207915907089	-91.06729854461446
265	1618178400000.0	59610.72	60130.57	59433.29	60101.68	2000.612746	2021-04-11 22:00:00	59885.741350727694	59798.496	-38.866319523294806	-113.64092914855033	74.77460962525552	87.24535072769504
266	1618182000000.0	60101.68	60107.96	59760.0	60002.43	1498.522957	2021-04-11 23:00:00	59944.08567536385	59837.4264	-43.84809417202632	-109.13816551846843	65.2900713464421	106.65927536385425
267	1618185600000.0	59998.8	60355.0	59605.0	59830.28	1825.011152	2021-04-12 00:00:00	59887.182837681925	59839.8724	-42.5064130448809	-104.83934270392153	62.33292965904063	47.31043768192467
268	1618189200000.0	59830.28	60147.9	59800.0	59865.36	1521.296424	2021-04-12 01:00:00	59876.27141884096	59828.546800000004	-42.18737775290356	-100.79728038364861	58.609902630745054	47.72461884095537
269	1618192800000.0	59865.36	59922.88	59586.01	59694.25	1268.139445	2021-04-12 02:00:00	59785.26070942048	59792.53	-36.40129811274528	-96.64270081944655	60.241402706701265	-7.269290579519293
270	1618196400000.0	59694.26	60456.29	59665.0	60368.96	2098.575788	2021-04-12 03:00:00	60077.11035471024	59786.9004	-52.008770499465754	-93.76309237095171	41.754321871485956	290.2099547102407
271	1618200000000.0	60368.95	60607.0	60056.0	60126.54	2502.185128	2021-04-12 04:00:00	60101.82517735512	59781.2188	-57.451600528329436	-91.42041544686322	33.96881491853378	320.6063773551141
272	1618203600000.0	60126.54	60287.19	60020.0	60207.01	1552.457457	2021-04-12 05:00:00	60154.41758867756	59793.2352	-64.17754969500675	-89.6628111830393	25.48526148803255	361.1823886775601
273	1618207200000.0	60207.01	60842.92	60101.19	60826.66	2659.931894	2021-04-12 06:00:00	60490.53879433878	59839.1028	-88.51286074982636	-89.58862083164982	1.0757600818234607	651.4359943387826
274	1618210800000.0	60829.68	61300.0	60636.59	60711.01	4818.506765	2021-04-12 07:00:00	60600.77439716939	59878.143200000006	-105.0131756732153	-90.58375341285951	-14.429422260355793	722.6311971693867
275	1618214400000.0	60711.0	60840.57	60536.35	60694.42	2470.51527	2021-04-12 08:00:00	60647.5971985847	59919.7004	-117.8239603707625	-92.34118613764062	-25.482774233121887	727.8967985846975
276	1618218000000.0	60694.42	60878.25	59651.0	59992.22	4139.125287	2021-04-12 09:00:00	60319.90859929235	59920.9168	-106.36996162411378	-93.24626843567557	-13.12369318843821	398.99179929235106
277	1618221600000.0	59992.22	60277.76	59350.59	59776.71	4161.93653	2021-04-12 10:00:00	60048.30929964618	59924.93720000001	-89.40094000248791	-92.99818272810725	3.5972427256193384	123.37209964617068
278	1618225200000.0	59776.71	60269.02	59727.45	60241.5	2995.374453	2021-04-12 11:00:00	60144.90464982309	59950.59760000001	-88.76847481353616	-92.72529834425681	3.956823530720655	194.3070498230809
279	1618228800000.0	60241.5	60564.19	60151.03	60421.84	2578.459033	2021-04-12 12:00:00	60283.37232491154	59978.5976	-93.22813337801927	-92.75773931442889	-0.4703940635903763	304.77472491154185
280	1618232400000.0	60421.84	60584.28	60280.0	60304.69	2386.622666	2021-04-12 13:00:00	60294.03116245577	60001.807199999996	-92.83083595146309	-92.76245522652987	-0.06838072493322045	292.2239624557769
281	1618236000000.0	60301.04	60345.5	59873.04	59888.44	2994.841826	2021-04-12 14:00:00	60091.235581227884	60023.7228	-79.13615990761173	-91.88333939352863	12.747179485916902	67.51278122788062
282	1618239600000.0	59888.45	60129.43	59610.96	59986.83	3077.065446	2021-04-12 15:00:00	60039.03279061394	60040.36519999999	-70.08161126337654	-90.47677627941556	20.395165016039016	-1.3324093860501307
283	1618243200000.0	59986.82	60112.36	59703.02	59972.5	2692.01222	2021-04-12 16:00:00	60005.76639530697	60053.4468	-61.54707555701316	-88.61034396364445	27.063268406631295	-47.6804046930265
284	1618246800000.0	59972.5	59972.5	59725.35	59749.4	1724.629658	2021-04-12 17:00:00	59877.58319765348	60060.64680000001	-47.09128842221253	-85.93169520413332	38.84040678192079	-183.06360234652675
285	1618250400000.0	59749.41	60018.0	59680.9	59988.95	1312.920477	2021-04-12 18:00:00	59933.26659882674	60065.629199999996	-41.92615183348971	-83.09262787512219	41.16647604163248	-132.36260117325583
286	1618254000000.0	59988.94	60223.0	59881.28	60090.41	1331.638954	2021-04-12 19:00:00	60011.83829941337	60074.645599999996	-40.41387089860655	-80.33915966968293	39.92528877107638	-62.80730058662448
287	1618257600000.0	60090.42	60241.32	59922.22	60049.92	1697.705759	2021-04-12 20:00:00	60030.879149706685	60088.421200000004	-37.64164006838837	-77.58448097318183	39.94284090479346	-57.542050293319335
288	1618261200000.0	60049.92	60073.8	59759.05	59992.53	1349.30976	2021-04-12 21:00:00	60011.70457485334	60099.81039999999	-33.300832484259445	-74.72747138107817	41.42663889681873	-88.10582514664566
289	1618264800000.0	59992.53	60072.3	59850.0	60044.75	1418.174164	2021-04-12 22:00:00	60028.22728742667	60117.1716	-31.02650327127776	-71.90805407243374	40.88155080115598	-88.94431257333054
290	1618268400000.0	60044.75	60100.0	59859.06	59860.0	1798.601561	2021-04-12 23:00:00	59944.11364371334	60107.5044	-23.235011135526292	-68.76785774221456	45.53284660668827	-163.39075628665887
291	1618272000000.0	59860.01	60473.0	59805.15	60452.35	2540.404587	2021-04-13 00:00:00	60198.231821856665	60125.5012	-34.695760292459454	-66.56965789907873	31.87389760661928	72.7306218566664
292	1618275600000.0	60452.35	60780.26	60215.0	60641.13	3057.550989	2021-04-13 01:00:00	60419.680910928335	60157.93520000001	-49.98253405644209	-65.49952087348113	15.51698681703904	261.74571092832775
293	1618279200000.0	60641.13	60951.27	60571.42	60829.01	3023.477817	2021-04-13 02:00:00	60624.345455464165	60196.4812	-68.38603971865814	-65.6857478963191	-2.7002918223390395	427.86425546416285
294	1618282800000.0	60829.01	61100.0	60435.28	60493.43	3358.73602	2021-04-13 03:00:00	60558.887727732086	60228.4484	-73.23271791238949	-66.1726491890689	-7.060068723320583	330.4393277320851
295	1618286400000.0	60493.43	60650.0	60330.74	60585.4	2385.72594	2021-04-13 04:00:00	60572.14386386605	60237.106	-79.71042728887551	-67.04605423009936	-12.66437305877615	335.0378638660477
296	1618290000000.0	60585.4	60814.16	60470.0	60668.74	1937.134735	2021-04-13 05:00:00	60620.44193193302	60258.793999999994	-87.2636932642854	-68.35041804201626	-18.913275222269135	361.64793193302467
297	1618293600000.0	60668.74	61415.5	60450.25	60719.86	5124.405057	2021-04-13 06:00:00	60670.15096596651	60279.308	-94.69102778949309	-70.04981222324577	-24.641215566247325	390.84296596651257
298	1618297200000.0	60719.86	61190.0	60582.21	61050.99	2717.23696	2021-04-13 07:00:00	60860.570482983254	60288.2812	-110.5685964274453	-72.66392733891126	-37.904669088534035	572.2892829832563
299	1618300800000.0	61050.99	62878.0	61046.45	62711.51	11272.865488	2021-04-13 08:00:00	61786.04024149163	60368.3012	-174.34227660152828	-79.22382085314635	-95.11845574838193	1417.73904149163
300	1618304400000.0	62711.51	63287.88	62300.88	62924.24	6333.624079	2021-04-13 09:00:00	62355.14012074581	60457.494000000006	-233.7839488881218	-89.19544203577819	-144.58850685234364	1897.646120745805
301	1618308000000.0	62924.23	63100.0	62458.0	62745.56	4400.767576	2021-04-13 10:00:00	62550.350060372904	60567.62760000001	-277.16893453127705	-101.32276415397543	-175.84617037730163	1982.7224603728973
302	1618311600000.0	62745.56	63093.82	62500.0	62942.21	3337.013558	2021-04-13 11:00:00	62746.28003018645	60694.247599999995	-318.2279995730205	-115.3166503334818	-202.9113492395387	2052.032430186453
303	1618315200000.0	62942.21	63260.0	62790.85	62973.25	4125.909956	2021-04-13 12:00:00	62859.765015093224	60803.5176	-351.97828043667687	-130.585142622128	-221.39313781454888	2056.247415093225
304	1618318800000.0	62973.24	63019.97	62500.0	62787.35	4190.261038	2021-04-13 13:00:00	62823.55750754661	60898.138	-372.67027989849885	-146.20353859833554	-226.4667413001633	1925.4195075466123
305	1618322400000.0	62787.36	63031.34	62595.66	62920.99	2414.092233	2021-04-13 14:00:00	62872.273753773305	61002.79	-391.9996356272095	-162.06135133162041	-229.93828429558909	1869.4837537733038
306	1618326000000.0	62921.0	63657.86	62740.0	63331.83	4259.095727	2021-04-13 15:00:00	63102.05187688665	61140.52559999999	-418.5730249435219	-178.61049158587485	-239.96253335764703	1961.5262768866596
307	1618329600000.0	63331.83	63777.77	62988.0	63150.79	4000.923562	2021-04-13 16:00:00	63126.42093844333	61267.084	-432.930698408898	-195.01824688446888	-237.91245152442914	1859.3369384433245
308	1618333200000.0	63150.79	63364.75	63026.46	63332.85	2346.347961	2021-04-13 17:00:00	63229.63546922166	61401.49800000001	-448.01603678038373	-211.3406849605931	-236.67535181979062	1828.137469221656
309	1618336800000.0	63328.84	63548.7	62550.0	62641.77	3188.866516	2021-04-13 18:00:00	62935.70273461083	61517.19279999999	-436.79999581049924	-225.88644696618496	-210.91354884431428	1418.50993461084
310	1618340400000.0	62641.77	63046.13	62530.0	62997.02	2382.821555	2021-04-13 19:00:00	62966.36136730541	61637.5156	-435.5369565309811	-239.41228630623385	-196.12467022474726	1328.8457673054145
311	1618344000000.0	62997.02	63210.0	62842.99	63167.72	1589.748821	2021-04-13 20:00:00	63067.04068365271	61760.608	-437.03606179347116	-252.16220731712795	-184.8738544763432	1306.4326836527107
312	1618347600000.0	63167.72	63320.0	62859.43	63139.99	1360.995683	2021-04-13 21:00:00	63103.51534182635	61884.21079999999	-434.7676482067691	-263.94320351368486	-170.82444469308422	1219.3045418263573
313	1618351200000.0	63139.97	63300.0	62867.02	63238.81	1618.455859	2021-04-13 22:00:00	63171.162670913174	62014.06199999999	-433.2122465461507	-274.8637869439173	-158.3484596022334	1157.1006709131834
314	1618354800000.0	63238.81	63666.0	63200.0	63575.0	1882.227029	2021-04-13 23:00:00	63373.08133545659	62155.27199999999	-439.5623612765485	-285.4895014249848	-154.0728598515637	1217.8093354566008
315	1618358400000.0	63575.01	63869.99	63208.97	63315.03	2542.54651	2021-04-14 00:00:00	63344.055667728295	62293.47319999999	-434.249402413996	-295.0869143987728	-139.16248801522318	1050.5824677283017
316	1618362000000.0	63315.03	63484.16	63082.0	63446.84	2449.739766	2021-04-14 01:00:00	63395.44783386415	62413.2528	-431.1338295329915	-303.86413473579194	-127.26969479719958	982.1950338641473
317	1618365600000.0	63446.84	63459.53	63088.5	63208.66	1715.991618	2021-04-14 02:00:00	63302.05391693208	62515.954	-418.5304255877054	-311.2619599566011	-107.26846563110428	786.0999169320785
318	1618369200000.0	63208.64	63865.0	63063.32	63749.19	2653.389128	2021-04-14 03:00:00	63525.62195846604	62632.76119999999	-421.8975572488707	-318.39974043118303	-103.49781681768769	892.8607584660494
319	1618372800000.0	63749.19	64280.0	63605.85	64268.97	3136.566814	2021-04-14 04:00:00	63897.29597923302	62783.78279999999	-438.1238234632401	-326.1238748245116	-111.99994863872854	1113.5131792330285
320	1618376400000.0	64268.97	64720.0	63890.54	64038.49	4224.556908	2021-04-14 05:00:00	63967.89298961651	62921.90640000001	-442.0847718447767	-333.6052230231399	-108.4795488216368	1045.9865896164993
321	1618380000000.0	64038.48	64854.0	63915.0	64577.26	4207.951122	2021-04-14 06:00:00	64272.57649480825	63078.2472	-459.2730106483141	-341.7128222285886	-117.56018841972548	1194.3292948082526
322	1618383600000.0	64577.25	64655.0	64280.0	64288.8	2682.621518	2021-04-14 07:00:00	64280.68824740413	63221.004799999995	-462.13695464929333	-349.482121097869	-112.6548335514243	1059.6834474041316
323	1618387200000.0	64288.8	64565.54	63368.0	63928.57	3931.25458	2021-04-14 08:00:00	64104.62912370206	63336.108	-450.6544436401018	-356.00936771619155	-94.64507592391027	768.521123702063
324	1618390800000.0	63928.58	64165.0	63012.84	63568.42	4808.785992	2021-04-14 09:00:00	63836.52456185103	63370.384399999995	-427.1022449700031	-360.5960049601443	-66.5062400098588	466.1401618510354
325	1618394400000.0	63568.41	64151.97	63431.98	64099.99	3544.018237	2021-04-14 10:00:00	63968.257280925514	63417.414399999994	-420.87448697481886	-364.4849392850766	-56.389547689742244	550.8428809255201
326	1618398000000.0	64100.0	64787.98	64084.64	64511.21	3597.696262	2021-04-14 11:00:00	64239.73364046276	63488.04039999999	-425.650842414776	-368.43112658510057	-57.21971582967541	751.693240462766
327	1618401600000.0	64509.48	64640.58	63631.58	63871.42	3852.323304	2021-04-14 12:00:00	64055.57682023138	63525.2088	-407.42252979860496	-370.94670098676715	-36.4758288118378	530.3680202313772
328	1618405200000.0	63871.41	64466.66	63597.23	63772.67	3584.128345	2021-04-14 13:00:00	63914.12341011569	63557.1856	-386.4571068044461	-371.94737233013916	-14.509734474306924	356.9378101156908
329	1618408800000.0	63777.69	63782.09	62550.0	62996.12	5974.141695	2021-04-14 14:00:00	63455.12170505784	63565.536400000005	-342.4804916158828	-370.046283251274	27.565791635391236	-110.4146949421629
330	1618412400000.0	62997.9	63383.0	62345.67	63045.02	4378.384772	2021-04-14 15:00:00	63250.07085252892	63570.49760000001	-304.6570861842847	-365.8276253748925	61.17053919060777	-320.42674747108686
331	1618416000000.0	63045.03	63680.0	62800.0	63484.79	3756.47563	2021-04-14 16:00:00	63367.43042626446	63576.615999999995	-284.2823938001384	-360.56664269137644	76.28424889123806	-209.1855737355363
332	1618419600000.0	63484.79	63764.62	62231.49	62250.14	3905.678478	2021-04-14 17:00:00	62808.78521313223	63540.59	-227.3598360934775	-351.97265516698474	124.61281907350724	-731.8047868677677
333	1618423200000.0	62250.14	62697.53	61568.0	62119.26	5025.114605	2021-04-14 18:00:00	62464.02260656611	63492.0464	-173.76326368203445	-340.47527506874525	166.7120113867108	-1028.0237934338875
334	1618426800000.0	62119.26	62496.45	61301.0	62150.04	4727.102401	2021-04-14 19:00:00	62307.03130328306	63472.37720000001	-128.2776039985256	-326.78510273892056	198.50749874039496	-1165.34589671695
335	1618430400000.0	62150.03	62479.08	61873.51	62397.39	1987.51545	2021-04-14 20:00:00	62352.21065164153	63448.392	-96.58987910794531	-311.9337979857811	215.3439188778358	-1096.1813483584701
336	1618434000000.0	62397.39	62838.18	62363.5	62773.65	2128.235856	2021-04-14 21:00:00	62562.930325820766	63432.629199999996	-80.73566108331579	-297.0177891507764	216.28212806746063	-869.6988741792302
337	1618437600000.0	62773.65	63048.82	62550.0	62842.13	1932.972332	2021-04-14 22:00:00	62702.53016291038	63420.7148	-68.92457540526084	-282.30209793900025	213.3775225337394	-718.1846370896237
338	1618441200000.0	62842.13	63062.38	62580.37	62959.53	1869.15267	2021-04-14 23:00:00	62831.03008145519	63409.543600000005	-62.111047738580965	-268.09622373036495	205.985175991784	-578.5135185448162
339	1618444800000.0	62959.53	63491.45	62705.0	62705.01	2533.740053	2021-04-15 00:00:00	62768.0200407276	63374.744000000006	-48.143155367193685	-253.90570318879023	205.76254782159654	-606.7239592724072
340	1618448400000.0	62705.0	63171.87	62610.49	62660.02	1976.245139	2021-04-15 01:00:00	62714.020020363794	63348.543600000005	-34.64287684507872	-239.7597143905424	205.11683754546368	-634.5235796362103
341	1618452000000.0	62660.01	63075.0	62333.55	62821.63	1935.99892	2021-04-15 02:00:00	62767.8250101819	63323.5352	-27.968491324405477	-226.09576451360954	198.12727318920406	-555.710189818099
342	1618455600000.0	62821.64	63243.64	62660.01	63056.61	1956.330202	2021-04-15 03:00:00	62912.21750509095	63317.4532	-29.36655524399248	-213.40355746248116	184.03700221848868	-405.23569490905356
343	1618459200000.0	63056.62	63460.22	62892.49	62950.08	1920.973428	2021-04-15 04:00:00	62931.14875254547	63285.4888	-27.096612078421458	-201.38375453317	174.28714245474853	-354.34004745452694
344	1618462800000.0	62950.11	63288.87	62706.4	63109.5	1667.496606	2021-04-15 05:00:00	63020.324376272736	63239.11	-29.90655811034958	-190.32070960153982	160.41415149119024	-218.78562372726446
345	1618466400000.0	63109.49	63299.0	62721.16	62936.19	1782.41775	2021-04-15 06:00:00	62978.25718813637	63195.018	-26.776687191559176	-179.76948234827873	152.99279515671955	-216.76081186362717
346	1618470000000.0	62936.18	63200.0	62751.36	62842.56	1956.631009	2021-04-15 07:00:00	62910.40859406818	63125.63	-21.086571024614386	-169.53187516519526	148.44530414058087	-215.22140593181393
347	1618473600000.0	62842.56	63137.92	62501.14	62615.33	2158.775618	2021-04-15 08:00:00	62762.86929703409	63058.6912	-9.159996076385141	-159.18530231989405	150.0253062435089	-295.8219029659085
348	1618477200000.0	62615.32	62829.36	62492.46	62615.42	1958.746693	2021-04-15 09:00:00	62689.144648517045	63006.165199999996	0.9880573503614869	-148.85153717907232	149.8395945294338	-317.0205514829504
349	1618480800000.0	62615.41	62732.78	62151.0	62154.24	2207.530719	2021-04-15 10:00:00	62421.69232425852	62949.598	23.739555364722037	-137.7166279818868	161.45618334660884	-527.9056757414801
350	1618484400000.0	62159.57	62480.35	62020.0	62361.12	2191.041044	2021-04-15 11:00:00	62391.406162129264	62880.0432	36.4945740822659	-126.47719558988469	162.97176967215057	-488.6370378707361
351	1618488000000.0	62359.11	62737.76	62347.36	62635.71	1747.192166	2021-04-15 12:00:00	62513.558081064635	62805.0232	38.63011481623107	-115.82511104687511	154.4552258631062	-291.4651189353681
352	1618491600000.0	62637.79	63074.05	62604.12	62918.66	2405.383364	2021-04-15 13:00:00	62716.10904053232	62766.912800000006	31.50747654568113	-106.31978281453003	137.82725936021114	-50.80375946768618
353	1618495200000.0	62918.66	62993.53	62544.78	62627.28	2186.567976	2021-04-15 14:00:00	62671.69452026616	62721.0972	34.2371177224195	-97.25159568260767	131.48871340502717	-49.40267973383743
354	1618498800000.0	62627.28	62763.24	62384.79	62715.18	2173.69562	2021-04-15 15:00:00	62693.43726013308	62709.859599999996	33.63663203531178	-88.8071938939138	122.44382592922558	-16.422339866912807
355	1618502400000.0	62715.17	62980.0	62470.37	62665.57	2618.726894	2021-04-15 16:00:00	62679.50363006654	62694.68159999999	34.44582690193056	-80.85538610024503	115.30121300217559	-15.177969933451095
356	1618506000000.0	62665.57	62717.82	62308.0	62581.43	1712.234047	2021-04-15 17:00:00	62630.46681503327	62658.54720000001	37.504019012143544	-73.21929544748386	110.7233144596274	-28.080384966735437
357	1618509600000.0	62581.42	62840.36	62500.41	62733.84	1710.743636	2021-04-15 18:00:00	62682.153407516635	62677.8952	35.179668439122906	-66.22581390611344	101.40548234523635	4.2582075166355935
358	1618513200000.0	62733.84	63573.02	62726.02	63363.29	4049.453314	2021-04-15 19:00:00	63022.72170375832	62727.6564	13.658261621261772	-61.07200258156052	74.7302642028223	295.0653037583179
359	1618516800000.0	63363.29	63592.24	63181.37	63350.89	3047.729738	2021-04-15 20:00:00	63186.80585187916	62775.6904	-4.260214881323918	-57.40672595560166	53.14651107427774	411.1154518791591
360	1618520400000.0	63350.88	63800.0	63226.72	63369.5	2038.260233	2021-04-15 21:00:00	63278.152925939576	62814.5748	-19.971796591613383	-54.99156922235659	35.019772630743205	463.5781259395735
361	1618524000000.0	63369.51	63518.22	63179.2	63252.27	2054.258481	2021-04-15 22:00:00	63265.21146296979	62833.71960000001	-29.545674220156798	-53.34989857699962	23.804224356842823	431.4918629697786
362	1618527600000.0	63252.27	63339.99	62963.78	63159.98	1659.52769	2021-04-15 23:00:00	63212.59573148489	62846.433600000004	-34.632039621967124	-52.14229477341215	17.510255151445023	366.16213148488896
363	1618531200000.0	63158.74	63520.61	63035.71	63360.0	3006.827351	2021-04-16 00:00:00	63286.29786574245	62862.4524	-44.86930410381319	-51.673069568908446	6.803765465095253	423.8454657424445
364	1618534800000.0	63360.0	63472.41	62684.01	63015.01	4018.264148	2021-04-16 01:00:00	63150.653932871224	62874.8524	-42.659558348794235	-51.09155271598227	8.431994367188032	275.80153287122084
365	1618538400000.0	63015.01	63211.7	62727.62	62830.43	3324.602377	2021-04-16 02:00:00	62990.541966435616	62881.6688	-34.85647364187025	-50.04412825956168	15.187654617691429	108.87316643561644
366	1618542000000.0	62830.42	63200.0	62716.8	62937.91	2834.114157	2021-04-16 03:00:00	62964.22598321781	62886.32	-31.339844504858775	-48.83740027535899	17.497555770500213	77.90598321780999
367	1618545600000.0	62942.41	62961.81	61500.0	61658.05	5323.833118	2021-04-16 04:00:00	62311.137991608906	62830.3776	11.148975819771294	-44.96731149494307	56.11628731471436	-519.2396083910935
368	1618549200000.0	61658.05	62187.64	61415.4	61799.59	4942.37151	2021-04-16 05:00:00	62055.36399580445	62784.35800000001	42.694204845509375	-39.31172979544293	82.0059346409523	-728.994004195556
369	1618552800000.0	61804.04	61804.04	61057.5	61455.69	5328.528357	2021-04-16 06:00:00	61755.52699790223	62718.20560000001	79.69673076493928	-31.63376459785146	111.33049536279074	-962.6786020977815
370	1618556400000.0	61455.69	61637.96	61025.0	61414.83	3183.223378	2021-04-16 07:00:00	61585.178498951114	62657.351200000005	111.78091641554784	-22.381204532304633	134.16212094785246	-1072.1727010488903
371	1618560000000.0	61414.88	61607.83	61122.0	61191.91	2901.917131	2021-04-16 08:00:00	61388.544249475555	62591.32520000001	145.09837052875082	-11.576070657216233	156.67444118596705	-1202.7809505244513
372	1618563600000.0	61193.23	61264.46	60400.0	60643.79	5366.020212	2021-04-16 09:00:00	61016.16712473778	62512.4636	189.24571881433803	1.3801738250232274	187.8655449893148	-1496.296475262221
373	1618567200000.0	60643.8	60969.5	60240.0	60247.54	4291.517046	2021-04-16 10:00:00	60631.853562368895	62417.74840000001	237.6223793825411	16.621606441861456	221.00077294067967	-1785.8948376311164
374	1618570800000.0	60247.53	60880.0	60000.0	60853.81	5641.587599	2021-04-16 11:00:00	60742.831781184446	62365.7312	258.482057502275	32.22550651048992	226.25655099178505	-1622.8994188155557
375	1618574400000.0	60853.8	61011.22	60523.63	60716.32	4603.038648	2021-04-16 12:00:00	60729.57589059223	62299.9392	278.77323171719036	48.13181136273984	230.64142035445053	-1570.363309407774
376	1618578000000.0	60716.32	61173.22	60250.0	60546.68	6787.971502	2021-04-16 13:00:00	60638.12794529612	62216.378	299.4462640758429	64.34564702184494	235.10061705399798	-1578.2500547038799
377	1618581600000.0	60546.67	61460.35	60519.99	61256.63	5610.384857	2021-04-16 14:00:00	60947.37897264806	62149.896799999995	293.2927399186665	79.11642720890303	214.17631270976347	-1202.517827351934
378	1618585200000.0	61256.63	61627.0	61093.98	61551.62	3483.192984	2021-04-16 15:00:00	61249.49948632403	62106.8704	277.2196788278234	91.89728215219385	185.32239667562953	-857.3709136759717
379	1618588800000.0	61551.62	61800.39	61139.9	61722.39	5361.912921	2021-04-16 16:00:00	61485.944743162014	62067.1588	256.66586104550515	102.52751304864131	154.13834799686384	-581.2140568379837
380	1618592400000.0	61722.39	61848.94	61555.0	61572.03	2701.209617	2021-04-16 17:00:00	61528.98737158101	62023.4172	242.31161059650913	111.54584192278045	130.76576867372867	-494.42982841899357
381	1618596000000.0	61572.03	61823.74	61105.0	61817.56	2369.505443	2021-04-16 18:00:00	61673.273685790504	61992.86239999999	221.13029194875708	118.6158064406464	102.51448550811068	-319.5887142094871
382	1618599600000.0	61817.55	61877.0	61374.6	61713.43	2297.008779	2021-04-16 19:00:00	61693.35184289525	61952.046	205.04299894913856	124.19175434446508	80.85124460467348	-258.69415710475005
383	1618603200000.0	61713.42	62000.0	61625.02	61914.7	2395.100497	2021-04-16 20:00:00	61804.025921447625	61894.1024	183.98359735388658	128.04929260316655	55.93430475072003	-90.07647855237883
384	1618606800000.0	61914.7	62087.98	61720.01	61727.45	1857.257354	2021-04-16 21:00:00	61765.73796072381	61829.1648	170.78134747913282	130.8061993693774	39.97514810975542	-63.42683927618782
385	1618610400000.0	61727.46	61979.32	61522.46	61547.33	2040.098696	2021-04-16 22:00:00	61656.533980361906	61756.278	164.09138577261183	132.95363075024542	31.137755022366406	-99.74401963809214
386	1618614000000.0	61547.32	61663.75	61333.0	61334.8	2094.652202	2021-04-16 23:00:00	61495.66699018095	61679.57920000001	163.95016542938538	134.95340718117004	28.996758248215343	-183.91220981905644
387	1618617600000.0	61334.81	61740.04	61114.14	61439.99	2750.437848	2021-04-17 00:00:00	61467.82849509048	61610.7796	159.59162000571814	136.54296929889202	23.048650706826123	-142.95110490952356
388	1618621200000.0	61439.99	62010.0	61439.98	61887.24	2763.890141	2021-04-17 01:00:00	61677.534247545234	61551.8692	141.18159695139911	136.84223559905539	4.3393613523437295	125.66504754523339
389	1618624800000.0	61887.25	62308.67	61887.25	62164.89	2278.202602	2021-04-17 02:00:00	61921.21212377262	61517.86439999999	116.20210526065785	135.51061428689397	-19.308509026236123	403.3477237726256
390	1618628400000.0	62164.89	62506.05	61911.13	62372.27	2461.15624	2021-04-17 03:00:00	62146.74106188631	61499.538	87.97459628583601	132.44377441584345	-44.469178130007435	647.2030618863064
391	1618632000000.0	62372.27	62464.38	62090.98	62221.03	2306.579408	2021-04-17 04:00:00	62183.88553094315	61470.8628	68.18894984912185	128.2983018631334	-60.109352014011534	713.0227309431502
392	1618635600000.0	62221.02	62287.28	61990.77	62159.71	1832.882067	2021-04-17 05:00:00	62171.79776547158	61490.9292	52.90746446351113	123.43437686958923	-70.5269124060781	680.868565471581
393	1618639200000.0	62159.71	62181.53	61857.55	62000.75	1683.228638	2021-04-17 06:00:00	62086.27388273579	61498.9756	44.53184494683228	118.34389093906906	-73.81204599223678	587.2982827357919
394	1618642800000.0	62000.75	62305.0	61950.0	62114.99	1946.461233	2021-04-17 07:00:00	62100.631941367894	61525.3476	33.659504342438595	112.88038212636341	-79.22087778392482	575.2843413678929
395	1618646400000.0	62114.99	62400.0	62114.99	62399.86	2024.351333	2021-04-17 08:00:00	62250.24597068394	61564.7488	15.498678397205367	106.59769156317063	-91.09901316596526	685.4971706839424
396	1618650000000.0	62399.87	62458.28	61480.24	61711.29	3209.259242	2021-04-17 09:00:00	61980.76798534197	61585.524000000005	21.18652815218229	101.08729392373455	-79.90076577155226	395.2439853419637
397	1618653600000.0	61711.29	61891.33	61258.08	61365.23	2463.645618	2021-04-17 10:00:00	61672.99899267098	61614.3816	36.50213353212166	96.92050938232781	-60.41837585020615	58.617392670981644
398	1618657200000.0	61365.24	61455.0	60700.55	60886.91	3626.652038	2021-04-17 11:00:00	61279.95449633549	61639.956399999995	63.93575877046533	94.79246095575013	-30.856702185284803	-360.0019036645026
399	1618660800000.0	60886.93	61089.85	60500.0	61061.52	3670.469209	2021-04-17 12:00:00	61170.737248167745	61648.264800000004	81.39810050820961	93.92830866880979	-12.530208160600182	-477.52755183225963
