	time	open	high	low	close	volume	date	3_ema	25_sma	MACD	SIGNAL	HIST	HIST_ESMA	ADX
120	1617955200000.0	58048.7	58061.48	57669.58	57740.13	1675.368723	2021-04-09 08:00:00	57863.83610817387	57658.81399999999	-128.0394315574158	-31.488419296400735	-96.55101226101507	205.02210817387822	21.964205945127823
121	1617958800000.0	57740.12	57935.94	57740.12	57911.45	1569.259373	2021-04-09 09:00:00	57887.64305408693	57699.55039999999	-124.37814356427407	-37.48305938994325	-86.89508417433082	188.09265408694046	20.88479233464415
122	1617962400000.0	57911.44	58650.0	57857.95	58633.03	3251.130576	2021-04-09 10:00:00	58260.336527043466	57777.82119999999	-142.67109980237728	-44.271243319366555	-98.39985648301072	482.5153270434748	22.138816285839233
123	1617966000000.0	58633.02	58894.9	58450.8	58527.19	2951.531801	2021-04-09 11:00:00	58393.76326352173	57849.385200000004	-154.02801788205397	-51.35413986384655	-102.67387801820743	544.3780635217263	23.781478273117845
124	1617969600000.0	58527.2	58700.0	58350.0	58504.18	2290.103815	2021-04-09 12:00:00	58448.97163176087	57932.705200000004	-161.98779620874848	-58.49350590566379	-103.49429030308468	516.2664317608651	24.814747906959713
125	1617973200000.0	58504.18	58783.47	58304.54	58390.15	2509.534482	2021-04-09 13:00:00	58419.56081588044	57969.427599999995	-164.22825915797875	-65.31663241875613	-98.91162673922263	450.13321588044346	25.949864386914467
126	1617976800000.0	58390.16	58530.0	58024.0	58358.48	2593.210819	2021-04-09 14:00:00	58389.02040794022	58006.25	-164.14316824419075	-71.69387530123709	-92.44929294295366	382.7704079402174	25.76697986241615
127	1617980400000.0	58358.49	58369.63	58051.0	58240.0	1701.007847	2021-04-09 15:00:00	58314.51020397011	58028.315599999994	-159.42431020754157	-77.35501394191509	-82.06929626562648	286.19460397011426	25.597163917286796
128	1617984000000.0	58239.99	58291.04	57870.57	58207.56	2274.286624	2021-04-09 16:00:00	58261.03510198505	58045.8928	-153.4546330416415	-82.26556797156859	-71.18906507007291	215.1423019850481	24.68943277189076
129	1617987600000.0	58207.56	58447.89	58080.57	58405.08	1407.368662	2021-04-09 17:00:00	58333.057550992526	58073.197199999995	-153.52522954663436	-86.86375490895368	-66.66147463768068	259.8603509925306	24.30527068131052
130	1617991200000.0	58405.02	58528.0	58240.35	58381.84	1390.507909	2021-04-09 18:00:00	58357.44877549626	58098.5072	-151.92806921128067	-91.06212688039479	-60.865942330885886	258.94157549626107	24.170899297435692
131	1617994800000.0	58381.85	58499.0	58208.33	58370.59	1288.287785	2021-04-09 19:00:00	58364.01938774813	58117.331600000005	-149.29735180254647	-94.81980272744387	-54.4775490751026	246.6877877481238	23.901373814576743
